index,url,header,num,num,adress,num
244, "https://www.geeksforgeeks.org/", "Schedule a Python Sc", 1, 0, 13304006047015084, 0
245, "https://www.google.com/", "top 100 python autom", 2, 0, 13304006096448962, 0
246, "https://medium.com/", "60 Python Projects w", 1, 0, 13304006101328337, 0
247, "https://thecleverprogrammer.com/", "Acronyms Using Pytho", 1, 0, 13304006191423124, 0
248, "https://thecleverprogrammer.com/", "Alarm Clock with Pyt", 1, 0, 13304006586640169, 0
249, "https://thecleverprogrammer.com/", "Email Slicer with Py", 1, 0, 13304007040874475, 0
250, "https://www.google.com/", "what is email slicin", 2, 0, 13304007060524590, 0
251, "https://www.google.com/", "what is email slicin", 1, 0, 13304011965356943, 0
252, "https://www.google.com/", "How to build an Emai", 1, 0, 13304011996001842, 0
253, "https://dev.to/", "How to build an Emai", 1, 0, 13304011996001842, 0
254, "https://thecleverprogrammer.com/", "Story Generator with", 2, 1, 13304012361218754, 0
255, "https://www.google.com/", "story generator with", 2, 0, 13304012377762196, 0
256, "https://www.geeksforgeeks.org/", "How to build a Rando", 1, 0, 13304012379447839, 0
257, "https://thecleverprogrammer.com/", "Rock Paper and Sciss", 1, 0, 13304012546404898, 0
258, "https://www.google.com/", "what is stimulation ", 2, 0, 13304013442604485, 0
259, "https://thecleverprogrammer.com/", "Dice Roll Simulator ", 1, 0, 13304013458161731, 0
260, "https://thecleverprogrammer.com/", "QR Codes with Python", 2, 0, 13304013543271941, 0
261, "https://www.youtube.com/", "Aman Kharwal - YouTu", 1, 0, 13304013534188863, 0
262, "https://thecleverprogrammer.com/", "Create a Quiz Game w", 1, 0, 13304013606386542, 0
263, "https://thecleverprogrammer.com/", "BMI Calculator with ", 1, 0, 13304013639702368, 0
264, "https://thecleverprogrammer.com/", "Multiple Inputs with", 1, 0, 13304013673405370, 0
265, "https://thecleverprogrammer.com/", "Digital Clock with P", 1, 0, 13304013714055863, 0
266, "https://thecleverprogrammer.com/", "Desktop Notification", 1, 0, 13304013868737919, 0
267, "https://thecleverprogrammer.com/", "Use Phone Camera wit", 1, 0, 13304014270753094, 0
268, "https://thecleverprogrammer.com/", "Music Player GUI wit", 1, 0, 13304014358748810, 0
269, "https://thecleverprogrammer.com/", "Game of Life with Py", 1, 0, 13304014581557745, 0
270, "https://thecleverprogrammer.com/", "Extract Text From Vi", 2, 0, 13304015041862329, 0
271, "https://www.youtube.com/", "Krithi Shetty  Danc", 1, 0, 13304014966691363, 0
272, "https://www.youtube.com/", "Jo Mujhse Takrayega ", 1, 0, 13304015018050485, 0
273, "https://www.youtube.com/", "STOP ANIMAL TESTING ", 1, 0, 13304015019246911, 0
274, "https://www.youtube.com/", " New Trending Reels", 1, 0, 13304015021108452, 0
275, "https://support.google.com/", "Remove unwanted ads,", 1, 0, 13304015033205651, 0
276, "https://support.google.com/", "Remove unwanted ads,", 1, 0, 13304015033205651, 0
277, "https://support.google.com/", "Remove unwanted ads,", 1, 0, 13304015033205651, 0
278, "https://support.google.com/", "Remove unwanted ads,", 1, 0, 13304015033205651, 0
279, "https://thecleverprogrammer.com/", "Create a Game with P", 1, 0, 13304015311645840, 0
280, "https://thecleverprogrammer.com/", "Spelling Correction ", 2, 0, 13304015728629585, 0
281, "https://thecleverprogrammer.com/", "Turtle Graphics with", 2, 0, 13304015952583899, 0
282, "https://thecleverprogrammer.com/", "Monty Hall Problem w", 1, 0, 13304016078366062, 0
283, "https://thecleverprogrammer.com/", "Tic Tac Toe GUI with", 1, 0, 13304016112495897, 0
284, "https://www.google.com/", "Google", 2, 0, 13304081779568913, 0
285, "https://www.google.com/", "download mediapipe p", 3, 0, 13304082673731065, 0
286, "https://google.github.io/", "MediaPipe in Python ", 5, 0, 13304083092568899, 0
287, "https://www.google.com/", "download mediapipe p", 7, 0, 13304082788190270, 0
288, "https://google.github.io/", "Installation - media", 3, 0, 13304082932574702, 0
289, "https://google.github.io/", "MediaPipe Python Fra", 1, 0, 13304082698920504, 0
290, "https://github.com/", "GitHub - PINTO0309/m", 3, 0, 13304082740110073, 0
291, "https://stackoverflow.com/", "python - How to inst", 2, 0, 13304082770074419, 0
292, "https://stackoverflow.com/", "Newest "mediapipe" Q", 1, 0, 13304082765641193, 0
293, "https://www.codegrepper.com/", "download mediapipe p", 1, 0, 13304082779389342, 0
294, "https://www.google.com/", "where to manually in", 4, 0, 13304082995872286, 0
295, "https://www.activestate.com/", "How to Manually Inst", 1, 0, 13304082812532516, 0
296, "https://www.geeksforgeeks.org/", "How to Manually Inst", 1, 0, 13304082847164029, 0
297, "https://www.google.com/", "github mediapipe mod", 2, 0, 13304082892946965, 0
298, "https://www.google.com/", "github mediapipe mod", 2, 0, 13304082908677094, 0
299, "https://www.google.com/", "github mediapipe mod", 2, 0, 13304082930272123, 0
300, "https://google.github.io/", "Installation - media", 1, 0, 13304082937402181, 0
301, "https://docs.python.org/", "Installing Python Mo", 1, 0, 13304082985423158, 0
302, "https://www.google.com/", "Package manager for ", 2, 0, 13304083030414298, 0
303, "https://packaging.python.org/", "Installing Packages ", 1, 0, 13304083038286734, 0
304, "https://packaging.python.org/", "Installing Packages ", 1, 0, 13304083038286734, 0
305, "https://packaging.python.org/", "Installing Packages ", 1, 0, 13304083038286734, 0
306, "https://packaging.python.org/", "Installing Packages ", 1, 0, 13304083038286734, 0
307, "https://packaging.python.org/", "Search — Python Pack", 1, 0, 13304083051655516, 0
308, "https://www.google.com/", "download mediapipe p", 4, 0, 13304083096256781, 0
309, "https://www.google.com/", "download ms excel fo", 1, 0, 13304159964184234, 0
310, "https://www.microsoft.com/", "Download Excel - Buy", 2, 0, 13304160412248044, 0
311, "https://www.microsoft.com/", "Microsoft 365 Busine", 1, 0, 13304160403952917, 0
312, "https://www.microsoft.com/", "Compare All Microsof", 1, 0, 13304160284174828, 0
313, "https://www.microsoft.com/", "Compare All Microsof", 1, 0, 13304160284174828, 0
314, "http://www.microsoft.com/", "Compare All Microsof", 1, 0, 13304160291394560, 0
315, "https://www.microsoft.com/", "Compare All Microsof", 1, 0, 13304160291394560, 0
316, "https://go.microsoft.com/", "Working...", 1, 0, 13304160325931412, 0
317, "https://signup.microsoft.com/", "Working...", 1, 0, 13304160325931412, 0
318, "https://signup.microsoft.com/", "Working...", 1, 0, 13304160325931412, 0
319, "https://login.microsoftonline.com/", "Working...", 1, 0, 13304160325931412, 0
320, "https://login.microsoftonline.com/", "Working...", 1, 0, 13304160326540351, 0
321, "https://signup.microsoft.com/", "Microsoft", 1, 0, 13304160327137087, 0
322, "http://gmail.com/", "Inbox (22) - rajanof", 1, 0, 13304160457688025, 0
323, "https://gmail.com/", "Inbox (22) - rajanof", 1, 1, 13304160457688025, 0
324, "https://www.google.com/", "Inbox (22) - rajanof", 1, 0, 13304160457688025, 0
325, "https://mail.google.com/", "Inbox (22) - rajanof", 1, 0, 13304160457688025, 0
326, "https://mail.google.com/", "Inbox (22) - rajanof", 2, 0, 13304160457688025, 0
327, "https://accounts.google.com/", "Inbox (22) - rajanof", 1, 0, 13304160457688025, 0
328, "https://mail.google.com/", "Inbox (22) - rajanof", 1, 0, 13304160457688025, 0
329, "https://mail.google.com/", "Inbox (22) - rajanof", 1, 0, 13304160457688025, 0
330, "https://mail.google.com/", "Inbox (22) - rajanof", 2, 0, 13304160502991826, 0
